"product_id";"protein";"fat";"carbohydrates";"energy"
"14613";0.00;0.00;7.82;33.00
"14614";0.00;0.00;8.23;33.00
"14615";0.00;0.00;7.41;29.00
"14616";0.00;0.00;7.82;33.00
"14617";0.00;0.00;7.41;29.00
"14618";0.00;0.00;7.41;29.00
"14619";0.00;0.00;7.41;29.00
"14620";0.41;0.00;11.38;49.00
"14621";0.41;0.00;11.79;49.00
"14622";0.41;0.00;11.38;49.00
"14623";0.00;0.00;10.98;45.00
"14625";0.25;0.08;12.08;46.00
"14626";0.25;0.08;12.08;46.00
"14627";0.47;0.00;11.28;47.00
"14628";0.00;0.00;1.03;2.00
"14629";0.34;0.22;12.70;58.00
"14630";0.25;0.08;0.70;4.00
"14632";3.50;3.07;14.74;101.00
"14633";0.00;0.00;1.10;4.00
"14634";3.05;1.83;12.08;77.00
"14635";0.30;0.01;11.15;46.00
"14636";0.00;0.07;10.00;39.00
"14637";0.00;0.00;4.50;18.00
"14638";0.48;0.71;11.52;54.00
"14639";0.28;0.97;9.17;47.00
"14640";0.00;0.00;12.99;49.00
"14641";0.25;0.08;0.70;1.00
"14644";0.05;0.01;1.94;8.00
"14645";0.00;0.00;16.03;64.00
"14646";0.00;0.00;6.67;27.00
"14647";0.00;0.37;6.67;29.00
"14648";0.13;0.00;13.16;54.00
"14649";0.00;0.00;0.00;0.00
"14651";0.13;0.11;11.35;46.00
"14654";53.57;10.71;20.38;392.00
"15001";20.35;4.84;0.00;131.00
"15002";28.89;9.71;0.00;210.00
"15003";18.86;3.69;0.00;114.00
"15004";17.73;2.33;0.00;97.00
"15005";20.04;4.24;0.00;124.00
"15006";19.31;0.81;0.00;90.00
"15007";17.28;8.02;0.00;146.00
"15008";17.83;5.60;0.00;127.00
"15009";22.86;7.17;0.00;162.00
"15010";16.38;2.82;0.00;95.00
"15011";18.09;13.33;8.04;229.00
"15012";24.60;17.90;4.00;264.00
"15013";18.99;1.91;0.00;98.00
"15014";16.36;11.90;0.00;177.00
"15015";17.81;0.67;0.00;82.00
"15016";22.83;0.86;0.00;105.00
"15017";22.76;0.86;0.00;105.00
"15018";62.82;2.37;0.00;290.00
"15019";15.27;0.41;0.00;69.00
"15020";17.78;3.17;0.00;104.00
"15021";18.20;12.67;7.54;221.00
"15022";18.99;0.69;0.00;87.00
"15023";18.50;0.70;0.00;85.00
"15024";17.54;4.93;0.00;119.00
"15025";18.44;11.66;0.00;184.00
"15026";23.65;14.95;0.00;236.00
"15027";11.01;16.23;21.66;277.00
"15028";12.41;1.93;0.00;70.00
"15029";15.24;2.37;0.00;86.00
"15030";9.07;1.73;7.41;84.00
"15031";19.38;1.02;0.00;92.00
"15032";24.84;1.30;0.00;118.00
"15033";16.32;0.45;0.00;74.00
"15034";19.99;0.55;0.00;90.00
"15035";25.23;0.96;0.00;116.00
"15036";18.56;1.33;0.00;91.00
"15037";22.54;1.61;0.00;111.00
"15038";14.37;13.84;0.00;186.00
"15039";17.96;9.04;0.00;158.00
"15040";23.03;11.59;0.00;203.00
"15041";14.19;18.00;9.64;262.00
"15042";24.58;12.37;0.00;217.00
"15043";16.39;13.88;0.00;195.00
"15044";18.99;0.64;0.00;87.00
"15045";17.66;1.06;0.00;85.00
"15046";18.60;13.89;0.00;205.00
"15047";23.85;17.81;0.00;262.00
"15048";23.19;6.30;0.00;156.00
"15049";20.28;2.00;0.00;105.00
"15050";20.07;7.89;0.00;158.00
"15051";19.29;6.30;0.00;139.00
"15052";23.59;6.32;0.00;158.00
"15053";20.53;6.73;0.00;148.00
"15054";14.48;1.52;0.00;76.00
"15055";19.35;3.79;0.00;117.00
"15056";24.81;4.86;0.00;150.00
"15057";15.31;1.54;0.00;79.00
"15058";18.51;1.87;0.00;96.00
"15059";16.64;0.91;0.00;79.00
"15060";19.39;0.92;0.00;91.00
"15061";24.86;1.18;0.00;117.00
"15062";19.26;0.69;0.00;88.00
"15063";24.69;0.88;0.00;113.00
"15064";19.14;1.22;0.00;93.00
"15065";19.44;0.98;0.00;92.00
"15066";12.19;0.41;0.00;56.00
"15067";23.48;1.18;0.00;111.00
"15068";18.48;9.47;0.00;164.00
"15069";23.69;12.14;0.00;211.00
"15070";18.36;1.34;0.00;90.00
"15071";22.23;1.62;0.00;109.00
"15072";22.32;6.42;1.50;143.00
"15073";16.41;0.70;0.00;76.00
"15074";13.41;15.30;0.00;195.00
"15075";17.65;20.14;0.00;257.00
"15076";19.84;6.34;0.00;142.00
"15077";18.28;4.32;0.00;117.00
"15078";19.93;10.43;0.00;179.00
"15079";20.14;3.77;0.00;120.00
"15080";21.43;5.50;0.00;141.00
"15081";21.62;5.93;0.00;146.00
"15082";27.36;7.50;0.00;184.00
"15083";20.50;4.40;0.00;127.00
"15084";19.68;4.97;0.00;129.00
"15085";22.25;4.69;0.00;131.00
"15086";26.48;5.57;0.00;156.00
"15087";23.59;7.39;0.00;167.00
"15088";24.62;11.45;0.00;208.00
"15089";20.86;10.45;0.54;185.00
"15090";18.88;2.73;0.00;105.00
"15091";18.43;2.00;0.00;97.00
"15092";23.63;2.56;0.00;124.00
"15093";16.74;3.61;0.00;104.00
"15094";16.93;13.77;0.00;197.00
"15095";20.98;4.51;0.00;130.00
"15096";18.62;13.82;6.39;228.00
"15097";20.21;2.41;0.00;108.00
"15098";26.02;1.63;0.00;126.00
"15099";17.63;2.42;0.00;97.00
"15100";22.60;3.10;0.00;124.00
"15101";20.51;1.34;0.00;100.00
"15102";26.30;1.72;0.00;128.00
"15103";18.51;4.90;0.00;123.00
"15104";16.14;4.04;0.00;105.00
"15105";20.70;5.18;0.00;135.00
"15106";31.20;4.40;0.00;173.00
"15107";16.76;2.32;0.00;92.00
"15108";19.40;0.70;0.00;89.00
"15109";15.18;0.90;6.85;99.00
"15110";19.66;6.65;0.00;144.00
"15111";23.45;7.93;0.00;172.00
"15112";17.50;2.31;0.00;96.00
"15113";24.49;4.69;0.00;147.00
"15114";20.77;6.61;0.00;148.00
"15115";20.48;3.46;0.00;119.00
"15116";22.92;5.82;0.00;150.00
"15117";23.33;4.90;0.00;144.00
"15118";29.91;6.28;0.00;184.00
"15119";29.13;8.21;0.00;198.00
"15121";19.44;0.96;0.00;86.00
"15123";22.00;1.01;0.00;103.00
"15124";26.53;8.08;0.00;186.00
"15126";23.62;2.97;0.00;128.00
"15127";24.40;0.49;0.00;109.00
"15128";16.04;9.26;9.41;187.00
"15129";16.05;2.95;0.00;95.00
"15130";19.09;5.86;0.00;134.00
"15131";23.40;0.93;0.00;108.00
"15132";18.31;1.31;0.00;90.00
"15133";23.48;1.69;0.00;116.00
"15134";17.50;2.39;0.00;96.00
"15135";23.14;5.24;0.00;146.00
"15136";18.29;0.60;0.00;84.00
"15137";19.35;1.54;0.00;97.00
"15138";7.62;0.46;15.00;95.00
"15139";18.06;1.08;0.04;87.00
"15140";17.88;0.74;0.00;83.00
"15141";17.88;0.74;0.00;83.00
"15142";20.21;7.52;0.48;155.00
"15143";17.41;0.97;0.74;86.00
"15144";18.50;1.18;0.00;90.00
"15145";15.97;0.95;0.00;77.00
"15146";16.77;1.20;0.00;82.00
"15147";16.52;0.75;0.00;77.00
"15148";19.00;0.86;0.00;89.00
"15149";13.61;1.01;0.91;71.00
"15150";21.39;12.28;11.47;242.00
"15151";22.78;1.70;1.52;119.00
"15152";20.42;1.36;0.00;100.00
"15153";12.39;1.47;9.13;101.00
"15154";20.60;1.51;2.43;112.00
"15155";17.10;0.76;6.01;105.00
"15156";19.63;6.78;11.05;189.00
"15157";14.67;0.96;3.57;86.00
"15158";14.24;11.15;10.33;202.00
"15159";25.55;1.95;5.13;148.00
"15160";24.25;1.59;5.90;142.00
"15162";0.40;0.02;0.10;2.00
"15163";16.24;0.70;0.82;79.00
"15164";11.90;2.24;3.69;86.00
"15165";23.80;4.48;7.39;172.00
"15166";14.91;1.04;2.20;82.00
"15167";5.71;1.71;2.72;51.00
"15168";8.77;12.58;11.62;199.00
"15169";11.42;3.42;5.45;102.00
"15170";7.06;2.47;3.91;68.00
"15171";9.45;2.30;4.95;81.00
"15172";12.06;0.49;3.18;69.00
"15173";18.07;10.94;10.13;216.00
"15174";12.77;0.41;10.62;99.00
"15175";15.58;1.38;3.08;92.00
"15176";17.94;7.48;7.79;175.00
"15177";23.84;0.40;7.76;137.00
"15178";47.68;0.80;15.52;275.00
"15179";18.28;4.32;0.00;117.00
"15180";21.43;5.50;0.00;141.00
"15181";19.78;6.05;0.00;139.00
"15182";20.47;7.31;0.00;153.00
"15183";29.13;8.21;0.00;198.00
"15184";25.51;0.82;0.00;116.00
"15185";26.53;8.08;0.00;186.00
"15186";23.62;2.97;0.00;128.00
"15187";24.18;4.73;0.00;146.00
"15188";22.73;2.99;0.00;124.00
"15189";25.69;5.44;0.00;159.00
"15190";24.76;1.04;0.00;115.00
"15191";22.15;10.28;0.00;187.00
"15192";18.73;0.50;0.00;85.00
"15193";24.35;0.88;0.00;112.00
"15194";23.72;0.90;0.00;109.00
"15195";22.49;6.32;0.00;153.00
"15196";18.42;17.74;0.00;239.00
"15197";21.01;17.79;0.00;250.00
"15198";24.35;0.82;0.00;111.00
"15199";22.64;1.36;0.00;109.00
"15200";26.00;2.56;0.00;134.00
"15201";25.73;10.12;0.00;201.00
"15202";26.32;8.63;0.00;190.00
"15203";18.56;1.95;0.00;97.00
"15204";24.54;1.56;0.00;119.00
"15205";24.92;1.26;0.00;118.00
"15206";21.33;1.17;0.00;102.00
"15207";28.62;8.23;1.92;204.00
"15208";17.19;19.62;0.00;250.00
"15209";25.44;8.13;0.00;182.00
"15210";25.72;13.38;0.00;231.00
"15211";25.82;4.83;0.00;154.00
"15212";24.58;5.28;0.00;153.00
"15213";24.21;3.50;0.00;135.00
"15214";21.46;4.63;0.00;133.00
"15215";21.71;17.65;0.00;252.00
"15216";23.73;6.28;0.00;158.00
"15217";21.49;2.97;0.00;119.00
"15218";24.87;0.90;0.00;114.00
"15219";26.63;8.47;0.00;190.00
"15220";28.21;1.29;0.00;132.00
"15221";29.15;0.59;0.00;130.00
"15222";20.58;3.78;0.00;122.00
"15223";24.47;7.51;0.00;172.00
"15224";22.44;3.06;0.00;123.00
"15225";29.67;6.72;0.00;187.00
"15226";22.32;1.24;0.95;110.00
"15227";23.72;1.51;0.00;115.00
"15228";26.41;1.94;3.12;143.00
"15229";32.48;1.40;1.64;158.00
"15230";29.82;2.08;4.40;164.00
"15231";18.90;4.60;9.90;163.00
"15232";22.64;0.90;0.00;105.00
"15233";18.47;2.85;0.00;105.00
"15234";15.23;5.94;0.00;119.00
"15235";18.44;7.19;0.00;144.00
"15236";20.42;13.42;0.00;208.00
"15237";22.10;12.35;0.00;206.00
"15238";21.27;7.67;0.00;160.00
"15239";24.30;8.23;0.00;178.00
"15240";19.94;6.18;0.00;141.00
"15241";23.80;7.38;0.00;168.00
"15242";14.85;0.97;0.00;72.00
"15243";17.52;1.30;0.00;87.00
"15244";8.87;2.65;4.23;79.00
"15245";5.22;1.55;5.53;59.00
"15246";7.00;2.12;7.28;79.00
"15247";23.45;4.30;0.00;139.00
"15250";26.30;1.20;1.70;130.00
"15251";12.69;11.72;13.96;212.00
"15252";11.97;10.43;11.85;189.00
"15253";20.63;7.17;0.00;153.00
"15260";23.10;5.02;0.00;138.00
"15261";20.08;1.70;0.00;96.00
"15262";26.15;2.65;0.00;128.00
"15264";26.33;5.87;0.00;158.00
"15265";24.62;4.21;0.00;136.00
"15266";17.17;0.82;0.00;76.00
"15267";19.42;0.99;0.00;86.61
"15269";20.42;0.25;0.00;84.00
"15270";20.10;0.51;0.00;85.00
"15271";23.98;0.28;0.20;99.00
"15274";21.23;2.73;0.00;110.00
"16001";19.87;0.53;62.90;329.00
"16002";7.52;0.10;24.77;128.00
"16003";3.80;0.03;55.01;237.00
"16004";3.29;0.12;60.72;260.00
"16005";5.54;5.15;21.63;155.00
"16006";4.75;0.37;21.14;94.00
"16007";6.38;3.45;16.91;121.00
"16008";6.75;6.57;15.39;142.00
"16009";5.19;1.55;19.99;106.00
"16010";4.52;0.89;21.57;105.00
"16011";5.15;0.93;18.69;94.00
"16014";21.60;1.42;62.36;341.00
"16015";8.86;0.54;23.71;132.00
"16016";21.25;0.90;63.25;339.00
"16017";8.18;0.35;24.35;130.00
"16018";6.03;0.29;16.55;91.00
"16019";23.03;1.23;60.05;335.00
"16020";9.34;0.46;24.46;136.00
"16021";5.54;0.28;15.12;83.00
"16022";18.81;2.02;64.11;343.00
"16023";7.05;0.76;24.02;129.00
"16024";21.86;1.14;62.37;339.00
"16025";8.33;0.45;21.09;118.00
"16026";7.37;0.39;21.02;114.00
"16027";23.58;0.83;60.01;333.00
"16028";8.67;0.50;22.80;127.00
"16029";5.22;0.60;14.50;84.00
"16030";24.37;0.25;59.80;330.00
"16031";9.13;0.09;22.41;124.00
"16032";22.53;1.06;61.29;337.00
"16033";8.67;0.50;22.80;127.00
"16034";5.22;0.36;14.83;81.00
"16035";25.33;0.45;58.33;329.00
"16036";9.49;0.17;21.85;123.00
"16037";22.33;1.50;60.75;337.00
"16038";8.23;0.62;26.05;140.00
"16039";7.53;0.43;20.45;113.00
"16040";20.96;1.13;64.19;343.00
"16041";9.06;0.49;27.91;149.00
"16042";21.42;1.23;62.55;347.00
"16043";9.01;0.65;26.22;143.00
"16044";4.60;0.56;15.18;82.00
"16045";21.11;1.18;62.25;336.00
"16046";8.97;0.64;25.81;142.00
"16047";22.00;2.60;60.70;345.00
"16048";9.16;1.08;25.28;144.00
"16049";23.36;0.85;60.27;333.00
"16050";9.73;0.35;25.09;139.00
"16051";7.26;0.29;21.20;114.00
"16052";26.12;1.53;58.29;341.00
"16053";7.60;0.40;19.65;110.00
"16054";5.47;0.22;12.41;71.00
"16055";4.62;0.65;88.88;222.00
"16056";20.47;6.04;62.95;378.00
"16057";8.86;2.59;27.42;164.00
"16058";4.92;1.95;13.49;88.00
"16059";6.12;3.76;13.24;103.00
"16060";23.85;2.07;59.64;343.00
"16061";8.13;0.71;20.32;117.00
"16062";23.52;1.26;60.03;336.00
"16063";7.73;0.53;20.76;116.00
"16064";4.74;0.55;13.63;77.00
"16065";2.74;1.60;16.53;83.00
"16067";23.90;1.69;60.74;344.00
"16068";8.14;0.58;20.69;117.00
"16069";24.63;1.06;63.35;352.00
"16070";9.02;0.38;20.13;116.00
"16071";21.46;0.69;63.38;338.00
"16072";7.80;0.38;20.88;115.00
"16073";4.93;0.17;14.91;79.00
"16074";20.62;0.93;62.83;335.00
"16075";8.04;0.38;23.31;126.00
"16076";36.17;9.74;40.37;371.00
"16077";15.57;2.92;9.88;119.00
"16078";22.94;1.61;61.52;343.00
"16079";7.81;0.55;20.96;117.00
"16080";23.86;1.15;62.62;347.00
"16081";7.02;0.38;19.15;105.00
"16082";0.16;0.06;86.09;351.00
"16083";25.21;1.64;58.99;341.00
"16084";7.54;0.55;18.34;105.00
"16085";23.12;3.89;61.63;364.00
"16086";8.34;0.39;21.10;118.00
"16087";25.80;49.24;16.13;567.00
"16088";13.50;22.01;21.26;318.00
"16089";28.03;52.50;15.26;599.00
"16090";24.35;49.66;21.26;587.00
"16091";26.15;49.60;15.83;570.00
"16092";28.01;49.04;17.45;579.00
"16093";25.09;47.58;20.91;570.00
"16094";27.04;51.24;16.30;589.00
"16095";25.19;48.75;16.54;563.00
"16096";25.87;48.62;19.86;578.00
"16097";24.06;49.94;21.57;589.00
"16098";22.21;51.36;22.31;598.00
"16099";52.20;0.55;34.70;327.00
"16100";33.80;21.90;31.27;428.00
"16101";21.70;1.49;62.78;343.00
"16102";6.76;0.38;23.25;121.00
"16103";4.98;2.01;13.55;90.00
"16104";11.69;29.52;5.31;309.00
"16106";41.71;2.97;34.71;311.00
"16107";20.28;18.16;8.09;255.00
"16108";36.49;19.94;30.16;446.00
"16109";18.21;8.97;8.36;172.00
"16110";38.55;25.40;30.22;469.00
"16111";43.32;21.62;28.98;449.00
"16112";12.79;6.01;25.37;198.00
"16113";19.40;11.00;12.68;211.00
"16114";20.29;10.80;7.64;192.00
"16115";37.81;20.65;31.92;434.00
"16116";38.09;21.86;30.38;439.00
"16117";51.46;1.22;33.92;327.00
"16118";49.81;8.90;30.63;372.00
"16119";49.20;2.39;35.89;337.00
"16120";3.27;1.75;6.28;54.00
"16121";63.63;0.46;25.41;328.00
"16122";88.32;3.39;0.00;335.00
"16123";8.14;0.57;4.93;53.00
"16124";10.51;0.10;5.57;60.00
"16125";7.00;0.51;7.84;60.00
"16126";9.04;4.17;2.85;78.00
"16127";7.17;3.69;1.18;61.00
"16128";52.47;30.34;10.03;477.00
"16129";18.82;20.18;8.86;270.00
"16130";3.52;1.73;12.23;76.00
"16132";8.92;8.00;4.38;116.00
"16133";24.33;1.31;61.91;347.00
"16134";8.29;0.45;21.09;118.00
"16135";29.65;16.32;41.71;409.00
"16136";10.62;5.84;14.94;147.00
"16137";4.86;8.59;20.12;177.00
"16138";13.31;17.80;31.84;333.00
"16139";2.60;1.47;4.92;43.00
"16144";23.91;2.17;63.10;358.00
"16145";7.98;1.05;21.49;124.00
"16146";6.99;0.90;20.22;114.00
"16147";15.70;6.30;14.27;177.00
"16149";24.80;54.89;14.23;650.00
"16150";25.90;34.00;35.65;520.00
"16155";25.72;50.81;18.75;591.00
"16156";26.06;51.47;17.69;593.00
"16157";22.39;6.69;57.82;387.00
"16158";7.78;17.82;15.00;237.00
"16159";9.98;5.26;1.18;83.00
"16160";12.68;9.99;4.39;145.00
"16161";4.80;2.70;2.90;55.00
"16162";6.90;2.70;2.40;62.00
"16163";7.40;1.90;2.00;55.00
"16164";6.30;0.80;1.10;37.00
"16165";7.00;0.70;1.00;38.00
"16166";2.26;1.53;9.95;63.00
"16167";21.93;49.54;23.98;588.00
"16168";2.26;1.53;9.95;63.00
"16171";5.28;0.87;13.50;83.00
"16172";5.34;0.45;13.50;79.00
"16173";5.00;6.93;15.47;144.00
"16174";19.91;11.38;7.62;195.00
"16210";8.30;1.70;1.30;54.00
"16211";12.40;6.30;2.80;118.00
"16212";10.10;5.20;2.60;98.00
"16213";8.90;4.40;2.30;84.00
"16214";4.80;2.50;1.40;47.00
"16215";2.90;1.60;4.50;44.00
"16216";3.20;1.80;4.50;47.00
"16219";1.60;0.82;4.10;30.00
"16222";2.86;1.61;1.74;33.00
"16223";2.94;1.99;3.45;45.00
"16225";2.38;0.77;3.51;30.00
"16227";2.10;0.64;8.24;47.00
"16228";2.62;0.85;3.85;34.00
"16229";1.65;0.62;7.20;43.00
"16230";2.47;0.04;4.14;28.00
"16231";2.47;0.04;8.51;44.00
"16235";2.88;1.65;3.29;41.00
"16236";2.47;1.44;4.12;41.00
"16237";2.06;1.44;9.47;58.00
"16238";2.47;0.82;3.29;29.00
"16239";2.47;0.82;4.12;33.00
"16240";2.06;0.62;9.05;49.00
"16241";2.88;2.06;3.29;45.00
"16242";2.47;1.44;4.53;41.00
"16243";2.47;1.44;5.76;41.00
"16244";2.88;1.65;1.65;33.00
"16245";2.47;1.65;7.82;53.00
"16246";2.46;1.64;12.30;74.00
"16247";2.47;1.44;7.82;53.00
"16248";2.06;1.44;9.05;58.00
"16249";2.06;1.44;10.29;62.00
"16250";2.64;1.76;13.66;79.00
"16251";2.94;1.76;14.71;88.00
"16252";2.64;1.76;9.69;66.00
"16253";2.35;1.18;18.24;94.00
"16254";2.35;1.18;17.65;88.00
"16255";2.35;1.18;18.82;94.00
"16256";2.35;1.18;17.06;88.00
"16257";2.35;1.18;17.06;88.00
"16258";2.35;1.18;17.65;88.00
"16259";2.35;1.18;17.06;88.00
"16260";0.00;6.67;6.67;100.00
"16261";0.00;6.67;20.00;133.00
"16262";0.00;6.67;20.00;133.00
"16271";8.76;3.50;0.74;70.00
"16272";8.21;1.10;0.00;43.00
"16273";10.18;4.90;1.82;92.00
"16274";9.19;3.40;1.71;74.00
"16275";13.24;5.90;2.16;115.00
"16276";10.07;4.60;1.53;88.00
"16277";9.08;4.20;1.52;80.00
"16278";4.82;2.40;0.58;43.00
"16279";6.38;2.71;2.19;59.00
"16281";10.92;4.19;0.97;85.00
"16302";7.52;0.10;24.77;128.00
"16315";8.86;0.54;23.71;132.00
"16316";6.03;0.29;16.55;91.00
"16317";8.18;0.35;24.35;130.00
"16320";9.34;0.46;24.46;136.00
"16323";7.05;0.76;24.02;129.00
"16325";8.33;0.45;21.09;118.00
"16326";7.37;0.39;21.02;114.00
"16328";8.67;0.50;22.80;127.00
"16331";9.13;0.09;22.41;124.00
"16333";8.67;0.50;22.80;127.00
"16335";8.12;0.93;20.80;121.00
"16336";9.49;0.17;21.85;123.00
"16337";5.22;0.36;14.83;81.00
"16338";8.23;0.62;26.05;140.00
"16341";9.06;0.49;27.91;149.00
"16343";9.01;0.65;26.22;143.00
"16345";7.04;0.97;20.77;117.00
"16346";8.97;0.64;25.81;142.00
"16347";4.60;0.56;15.18;82.00
"16348";9.16;1.08;25.28;144.00
"16350";9.73;0.35;25.09;139.00
"16353";7.60;0.40;19.65;110.00
"16357";8.86;2.59;27.42;164.00
"16358";7.05;2.77;22.53;139.00
"16359";7.04;2.47;22.87;138.00
"16360";4.92;1.95;13.49;88.00
"16361";8.13;0.71;20.32;117.00
"16363";7.73;0.53;20.76;116.00
"16368";8.14;0.58;20.70;117.00
"16370";9.02;0.38;19.54;114.00
"16372";7.80;0.38;20.88;115.00
"16375";8.04;0.38;23.31;126.00
"16377";15.57;2.92;9.29;116.00
"16379";7.81;0.55;20.96;117.00
"16381";7.02;0.38;19.15;105.00
"16384";7.54;0.55;18.34;105.00
"16386";8.34;0.39;20.51;116.00
"16389";28.03;52.50;15.26;599.00
"16390";24.35;49.66;21.26;587.00
"16392";28.01;49.04;17.45;579.00
"16394";27.04;51.24;16.30;589.00
"16396";25.87;48.62;19.86;578.00
"16397";24.06;49.94;21.57;589.00
"16398";22.21;51.36;22.31;598.00
"16399";24.47;54.17;17.00;608.00
"16402";6.76;0.38;23.25;121.00
"16403";4.98;2.01;13.55;89.00
"16409";18.21;8.97;8.36;172.00
"16410";38.55;25.40;30.22;469.00
"16420";63.63;0.46;25.41;328.00
"16422";88.32;0.53;2.59;321.00
"16424";9.05;0.30;5.59;57.00
"16425";8.19;0.31;14.44;90.00
"16426";17.27;8.72;2.78;144.00
"16427";8.08;4.78;1.87;76.00
"16428";52.43;30.34;8.30;470.00
"16429";18.82;20.18;8.86;270.00
"16432";8.15;8.00;5.15;116.00
"16434";8.29;0.45;21.09;118.00
"16436";10.62;5.84;14.94;147.00
"17000";21.70;4.63;1.40;134.00
"17001";16.88;21.59;0.00;267.00
"17002";24.52;20.94;0.00;294.00
"17003";20.29;5.25;0.00;134.00
"17004";28.22;9.52;0.00;206.00
"17005";6.65;70.61;0.00;665.00
"17006";12.16;59.18;0.00;586.00
"17007";18.91;13.38;0.00;201.00
"17008";28.37;13.46;0.00;243.00
"17009";21.08;3.29;0.00;120.00
"17010";31.01;6.02;0.00;187.00
"17011";17.91;17.07;0.00;230.00
"17012";25.55;16.48;0.00;258.00
"17013";20.56;4.51;0.00;128.00
"17014";28.30;7.74;0.00;191.00
"17015";18.58;13.49;0.00;201.00
"17016";26.41;12.45;0.00;225.00
"17017";20.52;4.19;0.00;125.00
"17018";28.17;6.67;0.00;180.00
"17019";16.94;22.11;0.00;272.00
"17020";24.63;20.67;0.00;292.00
"17021";20.55;5.08;0.00;134.00
"17022";28.35;9.17;0.00;204.00
"17023";16.32;26.63;0.00;310.00
"17024";25.17;23.08;0.00;316.00
"17025";22.55;23.59;0.00;309.00
"17026";20.88;5.94;0.00;143.00
"17027";29.99;9.73;0.00;216.00
"17028";26.59;9.76;0.00;202.00
"17029";14.52;34.39;0.00;372.00
"17030";22.13;29.59;0.00;361.00
"17031";21.12;29.82;0.00;359.00
"17032";19.98;9.23;0.00;169.00
"17033";27.74;12.95;0.00;235.00
"17034";26.16;13.31;0.00;232.00
"17035";16.58;21.45;0.00;264.00
"17036";28.68;24.55;0.00;344.00
"17037";24.42;19.26;0.00;278.00
"17038";22.51;19.97;0.00;276.00
"17039";19.55;6.76;0.00;144.00
"17040";32.81;15.89;0.00;283.00
"17041";27.12;10.50;0.00;210.00
"17042";24.94;10.77;0.00;204.00
"17043";16.79;20.90;0.00;260.00
"17044";30.39;24.00;0.00;346.00
"17045";24.44;19.55;0.00;281.00
"17046";22.53;20.24;0.00;279.00
"17047";19.99;5.20;0.00;132.00
"17048";35.54;14.08;0.00;279.00
"17049";27.71;9.02;0.00;200.00
"17050";25.46;9.26;0.00;192.00
"17051";16.63;20.86;0.00;259.00
"17052";28.51;24.73;0.00;345.00
"17053";23.08;19.94;0.00;278.00
"17054";22.25;20.61;0.00;281.00
"17055";19.29;7.63;0.00;151.00
"17056";32.35;16.64;0.00;288.00
"17057";25.48;11.32;0.00;211.00
"17058";24.61;11.57;0.00;209.00
"17059";20.21;5.28;0.00;134.00
"17060";33.69;8.80;0.00;223.00
"17061";28.08;7.33;0.00;186.00
"17062";16.74;22.74;0.00;277.00
"17063";24.42;22.26;0.00;305.00
"17064";20.75;4.41;0.00;128.00
"17065";29.59;8.86;0.00;206.00
"17066";6.92;67.63;0.00;640.00
"17067";9.72;60.39;0.00;586.00
"17068";20.09;11.38;0.09;183.00
"17069";30.35;14.99;0.03;256.00
"17070";22.05;3.77;0.00;122.00
"17071";33.31;8.40;0.00;209.00
"17072";18.64;14.52;0.13;206.00
"17073";24.81;15.56;0.00;246.00
"17074";21.10;4.64;0.00;126.00
"17075";27.68;7.01;0.00;181.00
"17076";15.40;26.19;0.22;298.00
"17077";23.43;23.88;0.00;315.00
"17078";19.98;6.88;0.00;142.00
"17079";29.31;8.24;0.00;199.00
"17080";18.12;18.52;0.13;240.00
"17081";22.06;18.29;0.04;253.00
"17082";20.65;8.61;0.00;160.00
"17083";24.43;10.63;0.00;193.00
"17084";16.16;22.89;0.24;272.00
"17085";28.21;26.27;0.00;357.00
"17086";19.72;8.30;0.00;154.00
"17087";34.06;15.50;0.00;285.00
"17088";19.35;6.77;0.00;144.00
"17089";30.10;11.39;0.00;231.00
"17090";20.20;2.87;0.00;112.00
"17091";31.90;6.58;0.00;196.00
"17092";6.02;67.83;0.00;638.00
"17093";9.42;66.74;0.00;642.00
"17094";20.98;3.08;0.00;117.00
"17095";36.16;6.33;0.00;211.00
"17096";27.29;9.18;9.91;238.00
"17097";31.75;8.35;0.00;211.00
"17098";27.70;4.65;0.00;160.00
"17099";21.28;1.76;0.00;107.00
"17100";36.71;5.09;0.00;203.00
"17101";28.41;6.27;9.84;216.00
"17102";33.17;4.62;0.00;183.00
"17103";28.07;3.39;0.00;150.00
"17104";20.07;10.07;0.07;177.00
"17105";30.19;17.21;0.00;284.00
"17106";24.80;12.32;0.00;217.00
"17107";21.85;2.90;0.00;114.00
"17108";33.57;9.15;0.00;226.00
"17109";26.32;6.94;0.00;175.00
"17110";18.86;9.01;0.00;162.00
"17111";32.43;12.53;0.00;251.00
"17112";23.96;13.96;0.00;228.00
"17113";19.97;3.89;0.00;120.00
"17114";34.44;7.81;0.00;218.00
"17115";25.76;7.44;0.00;177.00
"17116";19.27;5.28;0.00;130.00
"17117";32.06;10.14;0.00;228.00
"17118";25.32;8.42;0.00;184.00
"17119";19.79;3.00;0.00;112.00
"17120";33.68;6.10;0.00;199.00
"17121";25.81;6.62;0.00;170.00
"17122";19.34;5.44;0.00;132.00
"17123";33.63;10.24;0.00;236.00
"17124";25.46;8.25;0.00;183.00
"17125";20.04;2.16;0.00;105.00
"17126";35.73;5.33;0.00;201.00
"17127";26.13;5.81;0.00;164.00
"17128";18.72;7.61;0.03;148.00
"17129";31.26;10.09;0.00;225.00
"17130";25.15;8.67;0.00;186.00
"17131";19.60;2.88;0.00;110.00
